station_id,date,temperature,pressure,humidity,wind_direction,wind_speed
fengtai_meo,2017-03-30,12.4,1019.16,40.08,160.96,1.84
fengtai_meo,2017-03-31,13.06,1015.34,29.79,175.88,1.72
fengtai_meo,2017-04-01,15.57,1009.92,30.79,136.71,1.69
fengtai_meo,2017-04-02,15.47,1010.97,38.12,41800.12,1.19
fengtai_meo,2017-04-03,18.85,1009.73,47.04,41784.88,1.68
fengtai_meo,2017-04-04,16.55,1007.73,57.29,41805.04,1.55
fengtai_meo,2017-04-05,15.62,1004.82,65.21,154.71,1.65
fengtai_meo,2017-04-06,18.38,1005.89,54.29,143.08,1.55
fengtai_meo,2017-04-07,15.49,1006.89,60.5,41765.96,1.03
fengtai_meo,2017-04-08,13.72,1013.62,64.79,83435.83,1.54
fengtai_meo,2017-04-09,14.52,1011.5,46.75,178.08,1.6
fengtai_meo,2017-04-10,15.75,1004.06,45.5,191.46,1.96
fengtai_meo,2017-04-11,14.31,1009.34,29.25,205.54,2.04
fengtai_meo,2017-04-12,17.3,1006.61,25.58,175.75,1.92
fengtai_meo,2017-04-13,14.52,1000.22,48.25,214.5,1.16
fengtai_meo,2017-04-14,19.04,998.5,43.5,83434.12,1.34
fengtai_meo,2017-04-15,23.16,1001.87,29.38,41823.54,1.52
fengtai_meo,2017-04-16,18.99,1000.75,58.33,149.58,1.41
fengtai_meo,2017-04-17,20.76,993.05,26.58,216.5,2.56
fengtai_meo,2017-04-18,17.32,998.78,23.79,41839.79,2.75
fengtai_meo,2017-04-19,11.6,1002.88,65.42,181.25,1.27
fengtai_meo,2017-04-20,18.4,1004.68,26.5,96.42,1.82
fengtai_meo,2017-04-21,16.53,1007.32,40.04,201.08,1.74
fengtai_meo,2017-04-22,20.81,1000.55,24.71,179.96,2.59
fengtai_meo,2017-04-23,18.42,1002.77,34.29,116.08,2.03
fengtai_meo,2017-04-24,18.97,1009.01,11.25,102.21,2.83
fengtai_meo,2017-04-25,14.04,1015.54,29.62,243.58,1.41
fengtai_meo,2017-04-26,17.4,1013.78,22.17,219.75,2.0
fengtai_meo,2017-04-27,20.3,1003.92,21.58,41879.21,1.96
fengtai_meo,2017-04-28,23.76,998.34,24.96,41798.75,1.33
fengtai_meo,2017-04-29,25.37,995.8,31.25,41831.25,1.83
fengtai_meo,2017-04-30,21.45,1005.86,26.04,41815.25,1.7
fengtai_meo,2017-05-01,20.68,1009.19,33.17,41785.12,1.08
fengtai_meo,2017-05-02,23.1,1008.14,45.88,41753.75,1.28
fengtai_meo,2017-05-03,20.74,1008.54,52.33,214.92,1.8
fengtai_meo,2017-05-04,21.06,1006.57,29.21,241.46,2.08
fengtai_meo,2017-05-05,16.01,1008.73,23.67,230.42,2.84
fengtai_meo,2017-05-06,21.09,1006.85,32.96,41824.58,2.11
fengtai_meo,2017-05-07,24.43,1003.88,31.29,163.79,1.7
fengtai_meo,2017-05-08,24.01,1000.0,37.5,183.12,1.65
fengtai_meo,2017-05-09,21.74,1000.66,53.67,41791.54,1.96
fengtai_meo,2017-05-10,22.54,998.81,42.79,239.17,1.54
fengtai_meo,2017-05-11,22.92,1001.9,15.33,211.46,2.56
fengtai_meo,2017-05-12,23.77,996.14,18.58,183.08,2.9
fengtai_meo,2017-05-13,22.78,1004.18,25.5,200.33,2.63
fengtai_meo,2017-05-14,22.53,1007.54,31.71,191.96,1.76
fengtai_meo,2017-05-15,22.85,1005.75,34.5,41793.67,1.44
fengtai_meo,2017-05-16,25.04,997.82,42.88,174.17,1.82
fengtai_meo,2017-05-17,25.92,999.29,55.33,125022.08,1.22
fengtai_meo,2017-05-18,28.9,999.75,54.33,204.04,1.67
fengtai_meo,2017-05-19,28.38,1000.98,50.12,41797.46,1.53
fengtai_meo,2017-05-20,28.84,1002.67,43.38,151.62,1.96
fengtai_meo,2017-05-21,24.77,1003.53,53.79,92.29,2.38
fengtai_meo,2017-05-22,17.2,1007.89,92.17,125002.42,1.25
fengtai_meo,2017-05-23,22.8,1005.75,44.75,218.08,1.46
fengtai_meo,2017-05-24,26.77,1001.35,30.71,41807.71,1.89
fengtai_meo,2017-05-25,23.58,1005.65,40.46,174.08,1.89
fengtai_meo,2017-05-26,23.75,1001.28,46.96,116.92,1.74
fengtai_meo,2017-05-27,25.9,997.35,49.79,122.92,1.48
fengtai_meo,2017-05-28,30.21,1001.03,37.08,76.58,2.62
fengtai_meo,2017-05-29,22.8,1004.32,47.38,130.62,2.13
fengtai_meo,2017-05-30,21.72,998.35,72.46,166665.58,1.09
fengtai_meo,2017-05-31,26.1,993.15,51.29,41808.0,1.84
fengtai_meo,2017-06-01,26.04,997.72,34.38,140.67,2.02
fengtai_meo,2017-06-02,18.52,1003.15,56.79,148.29,2.01
fengtai_meo,2017-06-03,22.09,1004.31,44.67,125043.38,1.38
fengtai_meo,2017-06-04,25.2,1003.81,42.5,41786.54,1.35
fengtai_meo,2017-06-05,23.69,1005.32,53.83,41786.67,1.37
fengtai_meo,2017-06-06,17.17,1002.84,82.92,205.88,1.11
fengtai_meo,2017-06-07,23.84,1000.95,55.04,185.58,1.32
fengtai_meo,2017-06-08,24.73,998.04,46.67,83452.75,1.3
fengtai_meo,2017-06-09,29.32,997.26,26.88,155.46,2.28
fengtai_meo,2017-06-10,23.7,1002.66,30.62,83423.08,1.42
fengtai_meo,2017-06-11,23.34,1003.76,52.08,172.0,1.29
fengtai_meo,2017-06-12,23.95,1007.32,42.83,106.12,2.09
fengtai_meo,2017-06-13,20.17,1007.9,77.08,41828.5,0.99
fengtai_meo,2017-06-14,28.13,1002.31,40.0,83439.33,1.38
fengtai_meo,2017-06-15,30.72,998.82,33.54,219.96,1.65
fengtai_meo,2017-06-16,31.19,997.58,32.83,207.71,1.86
fengtai_meo,2017-06-17,30.35,996.17,38.17,213.04,1.82
fengtai_meo,2017-06-18,27.57,996.24,54.62,126.21,1.85
fengtai_meo,2017-06-19,29.19,995.08,42.67,157.92,1.81
fengtai_meo,2017-06-20,28.73,996.08,46.25,173.83,1.73
fengtai_meo,2017-06-21,25.89,998.74,64.33,143.79,1.8
fengtai_meo,2017-06-22,20.48,1000.33,93.12,123.92,1.31
fengtai_meo,2017-06-23,20.44,998.55,89.46,83318.96,1.71
fengtai_meo,2017-06-24,22.87,997.82,72.92,166594.75,1.37
fengtai_meo,2017-06-25,24.79,998.56,72.25,125001.62,0.97
fengtai_meo,2017-06-26,28.4,999.35,56.04,186.0,1.23
fengtai_meo,2017-06-27,28.82,999.08,56.71,198.17,1.68
fengtai_meo,2017-06-28,28.48,999.33,68.12,41793.21,1.41
fengtai_meo,2017-06-29,28.47,998.68,63.5,41804.79,1.11
fengtai_meo,2017-06-30,30.48,995.75,61.38,83435.58,1.03
fengtai_meo,2017-07-01,30.96,994.78,60.5,182.29,1.31
fengtai_meo,2017-07-02,30.02,996.39,60.88,143.46,1.51
fengtai_meo,2017-07-03,29.05,998.02,67.62,150.5,1.28
fengtai_meo,2017-07-04,26.22,1000.17,85.29,41829.54,0.81
fengtai_meo,2017-07-05,29.07,1000.16,72.17,166.33,1.4
fengtai_meo,2017-07-06,24.08,995.27,93.0,41735.12,1.47
fengtai_meo,2017-07-07,27.52,990.8,71.79,199.04,2.0
fengtai_meo,2017-07-08,29.35,991.31,70.04,41759.46,1.12
fengtai_meo,2017-07-09,30.04,990.97,64.96,83422.58,1.44
fengtai_meo,2017-07-10,31.3,992.19,51.12,164.62,1.31
fengtai_meo,2017-07-11,30.45,994.66,61.92,204.54,1.15
fengtai_meo,2017-07-12,32.51,994.42,65.25,188.92,1.41
fengtai_meo,2017-07-13,31.15,993.22,68.17,197.96,1.82
fengtai_meo,2017-07-14,30.15,996.76,68.42,133.38,1.71
fengtai_meo,2017-07-15,27.63,1001.28,83.46,41834.25,0.97
fengtai_meo,2017-07-16,30.31,1002.03,73.0,168.08,1.05
fengtai_meo,2017-07-17,30.14,1001.4,72.71,179.92,1.07
fengtai_meo,2017-07-18,28.99,997.82,80.92,174.12,1.23
fengtai_meo,2017-07-19,30.15,994.91,77.75,184.42,1.16
fengtai_meo,2017-07-20,30.76,994.5,81.0,162.96,1.58
fengtai_meo,2017-07-21,23.29,1003.45,88.33,181.88,1.47
fengtai_meo,2017-07-22,25.8,1002.1,76.92,41865.54,0.88
fengtai_meo,2017-07-23,26.8,998.02,81.58,41823.58,0.89
fengtai_meo,2017-07-24,27.75,1000.03,76.21,124995.71,0.93
fengtai_meo,2017-07-25,26.94,1001.66,66.46,41822.96,1.28
fengtai_meo,2017-07-26,22.18,999.73,85.58,83402.38,1.05
fengtai_meo,2017-07-27,25.69,1002.52,80.62,41857.04,0.85
fengtai_meo,2017-07-28,26.34,1005.38,71.38,241.92,0.93
fengtai_meo,2017-07-29,24.93,1000.79,72.62,41817.42,1.7
fengtai_meo,2017-07-30,26.83,998.72,68.0,41814.67,1.31
fengtai_meo,2017-07-31,28.46,1000.3,69.79,41813.29,1.14
fengtai_meo,2017-08-01,29.58,999.65,73.04,140.29,1.25
fengtai_meo,2017-08-02,27.8,993.3,84.79,129.17,1.42
fengtai_meo,2017-08-03,31.01,990.48,65.33,181.08,1.5
fengtai_meo,2017-08-04,31.12,994.89,52.12,190.67,1.36
fengtai_meo,2017-08-05,28.08,994.75,71.58,164.88,1.48
fengtai_meo,2017-08-06,30.24,993.75,48.21,238.12,1.87
fengtai_meo,2017-08-07,30.6,993.6,53.08,180.92,1.48
fengtai_meo,2017-08-08,28.94,991.55,62.96,115.54,1.77
fengtai_meo,2017-08-09,27.22,991.45,72.33,189.42,1.32
fengtai_meo,2017-08-10,29.4,993.61,71.25,150.58,1.66
fengtai_meo,2017-08-11,26.88,997.9,79.96,108.79,1.55
fengtai_meo,2017-08-12,23.71,1001.73,90.33,209.08,1.38
fengtai_meo,2017-08-13,24.78,1002.08,86.58,102.33,1.4
fengtai_meo,2017-08-14,26.95,1000.79,75.71,83401.62,0.97
fengtai_meo,2017-08-15,27.44,999.07,81.29,41798.33,1.22
fengtai_meo,2017-08-16,25.23,1000.32,83.21,135.75,1.32
fengtai_meo,2017-08-17,27.06,1001.86,71.96,41777.92,1.12
fengtai_meo,2017-08-18,24.15,1003.81,92.25,125087.25,0.85
fengtai_meo,2017-08-19,25.53,1003.38,82.42,167.04,1.18
fengtai_meo,2017-08-20,26.96,1000.0,80.17,221.67,0.91
fengtai_meo,2017-08-21,29.49,999.25,75.71,83421.88,1.12
fengtai_meo,2017-08-22,26.74,1000.59,90.58,187.58,1.04
fengtai_meo,2017-08-23,27.96,1000.28,66.46,41815.67,1.19
fengtai_meo,2017-08-24,25.15,1004.1,47.08,262.29,1.9
fengtai_meo,2017-08-25,24.85,1006.26,46.71,41868.71,1.64
fengtai_meo,2017-08-26,24.51,1008.09,51.88,41802.75,1.73
fengtai_meo,2017-08-27,18.13,1006.68,96.58,83418.29,0.92
fengtai_meo,2017-08-28,21.77,1010.93,60.96,41751.75,1.22
fengtai_meo,2017-08-29,21.75,1009.88,58.62,41853.12,1.76
fengtai_meo,2017-08-30,23.47,1006.9,73.42,185.38,1.28
fengtai_meo,2017-08-31,22.15,1006.08,84.54,202.79,1.28
fengtai_meo,2017-09-01,23.16,1005.31,83.83,83410.33,1.07
fengtai_meo,2017-09-02,23.24,1005.7,76.75,206.42,1.37
fengtai_meo,2017-09-03,23.9,1005.18,72.38,210.25,1.45
fengtai_meo,2017-09-04,24.64,1003.87,73.25,206.04,1.22
fengtai_meo,2017-09-05,24.63,1002.7,45.38,227.54,1.55
fengtai_meo,2017-09-06,24.52,1000.21,56.67,83435.21,1.0
fengtai_meo,2017-09-07,26.22,999.71,65.83,176.92,1.15
fengtai_meo,2017-09-08,28.23,1001.92,68.42,109.29,1.85
fengtai_meo,2017-09-09,26.15,1003.53,76.21,144.42,1.08
fengtai_meo,2017-09-10,22.13,1004.13,86.75,206.96,0.94
fengtai_meo,2017-09-11,22.83,1007.04,51.58,83395.62,1.45
fengtai_meo,2017-09-12,24.7,1010.46,54.29,41774.42,1.11
fengtai_meo,2017-09-13,24.73,1011.3,75.29,192.46,1.07
fengtai_meo,2017-09-14,24.68,1010.84,65.0,41829.71,1.11
fengtai_meo,2017-09-15,22.79,1009.59,72.54,83446.92,0.94
fengtai_meo,2017-09-16,23.18,1006.44,58.0,211.54,1.08
fengtai_meo,2017-09-17,21.92,1003.36,48.0,41805.04,1.3
fengtai_meo,2017-09-18,23.09,999.51,49.54,220.71,1.15
fengtai_meo,2017-09-19,21.99,1005.77,38.5,41833.38,1.43
fengtai_meo,2017-09-20,22.3,1006.08,47.04,41769.96,1.18
fengtai_meo,2017-09-21,22.52,1000.53,58.92,166.67,1.24
fengtai_meo,2017-09-22,20.15,1004.79,44.88,263.71,1.43
fengtai_meo,2017-09-23,20.9,1003.62,65.29,41812.38,0.75
fengtai_meo,2017-09-24,24.65,1005.04,54.96,41743.38,1.48
fengtai_meo,2017-09-25,23.91,1004.4,75.75,125022.62,0.97
fengtai_meo,2017-09-26,17.92,1009.48,68.08,83354.75,1.48
fengtai_meo,2017-09-27,16.25,1009.91,62.38,41815.75,1.24
fengtai_meo,2017-09-28,16.56,1007.91,38.17,217.25,1.57
fengtai_meo,2017-09-29,18.25,1006.36,56.12,41776.25,0.91
fengtai_meo,2017-09-30,20.28,1006.15,75.58,41755.21,1.18
fengtai_meo,2017-10-01,21.87,1009.22,38.92,107.58,1.82
fengtai_meo,2017-10-02,13.97,1018.98,73.0,83398.29,1.08
fengtai_meo,2017-10-03,14.39,1021.48,56.54,83408.08,0.99
fengtai_meo,2017-10-04,15.35,1017.57,56.29,41804.75,1.43
fengtai_meo,2017-10-05,15.07,1012.92,69.67,83428.67,1.07
fengtai_meo,2017-10-06,16.68,1011.28,76.21,83423.71,1.02
fengtai_meo,2017-10-07,16.35,1013.54,86.46,166658.33,0.7
fengtai_meo,2017-10-08,16.12,1015.05,94.92,191.96,0.82
fengtai_meo,2017-10-09,12.66,1019.32,92.58,75.54,1.59
fengtai_meo,2017-10-10,9.98,1020.87,85.5,83381.29,0.98
fengtai_meo,2017-10-11,11.63,1021.09,67.46,125049.5,0.85
fengtai_meo,2017-10-12,10.29,1015.88,77.04,125080.58,0.98
fengtai_meo,2017-10-13,11.9,1017.45,73.0,41797.92,0.92
fengtai_meo,2017-10-14,10.99,1021.29,77.08,41760.29,1.04
fengtai_meo,2017-10-15,12.85,1022.84,83.88,166601.75,0.78
fengtai_meo,2017-10-16,12.72,1024.4,72.08,125034.04,0.81
fengtai_meo,2017-10-17,14.17,1020.5,81.0,125044.17,0.85
fengtai_meo,2017-10-18,12.88,1016.11,94.21,333152.67,0.45
fengtai_meo,2017-10-19,14.58,1013.7,84.62,41799.62,1.0
fengtai_meo,2017-10-20,14.31,1012.41,85.79,125026.92,0.86
fengtai_meo,2017-10-21,14.12,1016.46,73.79,41764.25,1.1
fengtai_meo,2017-10-22,11.08,1017.63,80.38,374760.12,0.49
fengtai_meo,2017-10-23,11.21,1019.1,78.42,125071.38,0.88
fengtai_meo,2017-10-24,12.02,1018.31,82.54,83456.62,0.95
fengtai_meo,2017-10-25,12.02,1016.44,87.04,374738.33,0.45
fengtai_meo,2017-10-26,12.68,1011.95,89.17,249916.92,0.5
fengtai_meo,2017-10-27,12.7,1012.17,83.96,125040.04,1.0
fengtai_meo,2017-10-28,10.05,1024.47,28.33,77.88,2.49
fengtai_meo,2017-10-29,6.53,1026.0,50.96,243.33,1.51
fengtai_meo,2017-10-30,7.95,1018.81,57.42,235.42,1.05
fengtai_meo,2017-10-31,9.79,1011.92,63.46,41780.58,0.8
fengtai_meo,2017-11-01,11.28,1010.84,58.67,166654.17,0.91
fengtai_meo,2017-11-02,13.04,1015.4,33.71,145.92,2.04
fengtai_meo,2017-11-03,6.5,1027.09,43.12,125062.92,1.4
fengtai_meo,2017-11-04,6.85,1021.48,64.96,125047.08,1.08
fengtai_meo,2017-11-05,7.22,1014.65,76.79,249899.71,0.74
fengtai_meo,2017-11-06,8.95,1010.79,78.21,125032.71,0.71
fengtai_meo,2017-11-07,12.95,1015.22,34.21,41813.12,1.88
fengtai_meo,2017-11-08,8.87,1017.21,54.88,41832.75,1.05
fengtai_meo,2017-11-09,11.06,1011.68,54.42,235.12,2.1
fengtai_meo,2017-11-10,6.68,1021.35,29.38,165.38,2.81
fengtai_meo,2017-11-11,3.57,1015.57,49.33,83451.42,1.18
fengtai_meo,2017-11-12,4.57,1009.39,56.88,232.04,1.08
fengtai_meo,2017-11-13,7.13,1014.85,20.67,254.75,2.82
fengtai_meo,2017-11-14,2.12,1017.83,33.33,41893.08,1.78
fengtai_meo,2017-11-15,1.89,1018.47,34.58,41788.42,1.21
fengtai_meo,2017-11-16,3.5,1014.26,42.08,41802.54,1.22
fengtai_meo,2017-11-17,1.22,1025.92,17.83,198.25,2.66
fengtai_meo,2017-11-18,-0.31,1023.13,34.5,41850.21,1.72
fengtai_meo,2017-11-19,-1.2,1021.35,50.83,83473.96,0.78
fengtai_meo,2017-11-20,1.98,1018.82,46.88,41839.5,0.99
fengtai_meo,2017-11-21,4.79,1015.27,34.12,220.92,1.68
fengtai_meo,2017-11-22,3.34,1019.27,21.62,294.25,2.43
fengtai_meo,2017-11-23,1.98,1018.52,25.04,41881.71,2.62
fengtai_meo,2017-11-24,1.54,1015.26,38.92,233.42,1.75
fengtai_meo,2017-11-25,4.35,1016.02,38.25,41765.42,1.92
fengtai_meo,2017-11-26,0.87,1022.0,31.08,161.21,1.74
fengtai_meo,2017-11-27,0.08,1012.17,58.83,142.08,1.1
fengtai_meo,2017-11-28,0.92,1024.45,17.96,158.67,3.37
fengtai_meo,2017-11-29,-3.14,1028.38,30.88,196.33,1.2
fengtai_meo,2017-11-30,-1.59,1025.94,36.33,242.54,1.84
fengtai_meo,2017-12-01,-1.0,1020.66,45.17,83457.79,1.05
fengtai_meo,2017-12-02,0.35,1016.12,50.88,142.67,1.14
fengtai_meo,2017-12-03,2.07,1023.8,19.25,211.67,3.25
fengtai_meo,2017-12-04,-1.23,1022.67,28.79,275.62,2.16
fengtai_meo,2017-12-05,0.97,1013.43,36.92,242.12,1.41
fengtai_meo,2017-12-06,5.35,1016.22,25.42,41786.67,2.08
fengtai_meo,2017-12-07,1.22,1024.81,27.33,239.92,2.54
fengtai_meo,2017-12-08,1.84,1016.14,35.58,229.12,1.48
fengtai_meo,2017-12-09,5.1,1009.19,26.92,272.75,1.87
fengtai_meo,2017-12-10,2.1,1018.33,22.04,206.83,2.8
fengtai_meo,2017-12-11,-2.12,1026.03,17.71,117.58,2.47
fengtai_meo,2017-12-12,-5.28,1027.07,29.42,231.96,1.09
fengtai_meo,2017-12-13,-3.17,1029.49,31.58,83437.42,0.87
fengtai_meo,2017-12-14,-2.47,1024.16,53.25,225.25,1.07
fengtai_meo,2017-12-15,-0.35,1028.04,20.88,288.62,3.42
fengtai_meo,2017-12-16,-2.92,1028.8,24.83,259.71,2.18
fengtai_meo,2017-12-17,1.34,1021.11,25.79,241.29,1.69
fengtai_meo,2017-12-18,2.6,1026.93,21.96,240.08,2.81
fengtai_meo,2017-12-19,1.17,1023.76,31.42,251.17,1.65
fengtai_meo,2017-12-20,2.03,1023.53,37.71,261.46,1.91
fengtai_meo,2017-12-21,2.21,1016.77,40.67,41837.67,1.11
fengtai_meo,2017-12-22,4.06,1018.03,26.04,41811.21,2.11
fengtai_meo,2017-12-23,3.78,1014.9,28.58,220.38,2.04
fengtai_meo,2017-12-24,1.5,1020.23,21.46,41831.0,3.15
fengtai_meo,2017-12-25,0.87,1019.54,25.54,168.58,1.76
fengtai_meo,2017-12-26,-0.71,1023.77,47.46,211.21,1.3
fengtai_meo,2017-12-27,-2.96,1020.0,71.08,196.75,1.08
fengtai_meo,2017-12-28,-2.2,1021.35,75.67,210.12,0.99
fengtai_meo,2017-12-29,-1.57,1024.37,80.58,196.67,1.0
fengtai_meo,2017-12-30,0.07,1021.61,37.88,41869.5,1.43
fengtai_meo,2017-12-31,-1.32,1018.98,35.12,221.96,1.07
fengtai_meo,2018-01-01,-1.75,1022.85,40.62,143.17,1.25
fengtai_meo,2018-01-02,-0.59,1030.68,25.58,101.54,2.15
fengtai_meo,2018-01-03,-1.65,1031.67,20.17,87.38,2.08
fengtai_meo,2018-01-04,-4.6,1024.53,35.54,83426.17,1.27
fengtai_meo,2018-01-05,-1.98,1020.62,30.46,252.91,1.07
fengtai_meo,2018-01-06,-0.76,1019.36,30.58,166650.58,1.1
fengtai_meo,2018-01-07,0.35,1014.42,31.83,83475.38,2.15
fengtai_meo,2018-01-08,-2.44,1012.38,26.95,272.24,3.07
fengtai_meo,2018-01-09,-2.46,1017.02,20.67,274.58,3.9
fengtai_meo,2018-01-10,-5.02,1025.32,18.83,151.92,2.95
fengtai_meo,2018-01-11,-6.63,1028.64,27.46,216.04,1.66
fengtai_meo,2018-01-12,-3.95,1022.01,37.29,83464.88,0.87
fengtai_meo,2018-01-13,-1.8,1016.98,47.17,41776.5,1.01
fengtai_meo,2018-01-14,0.34,1016.5,41.46,206.83,1.25
fengtai_meo,2018-01-15,0.28,1015.68,37.71,41762.96,1.49
fengtai_meo,2018-01-16,0.85,1011.28,35.92,166.0,1.51
fengtai_meo,2018-01-17,0.06,1015.47,30.25,224.54,1.62
fengtai_meo,2018-01-18,-1.66,1017.47,43.42,41852.46,0.92
fengtai_meo,2018-01-19,0.35,1016.15,36.46,166695.83,0.98
fengtai_meo,2018-01-20,-0.11,1018.44,42.88,142.79,1.42
fengtai_meo,2018-01-21,-3.2,1017.68,49.17,153.96,1.48
fengtai_meo,2018-01-22,-6.06,1020.88,21.62,226.83,3.25
fengtai_meo,2018-01-23,-7.77,1024.16,19.46,280.75,2.67
fengtai_meo,2018-01-24,-5.42,1027.09,19.96,203.5,1.94
fengtai_meo,2018-01-25,-7.14,1032.02,22.54,112.21,1.81
fengtai_meo,2018-01-26,-7.42,1029.07,36.54,205.75,1.17
fengtai_meo,2018-01-27,-6.12,1024.35,35.33,245.5,1.71
fengtai_meo,2018-01-28,-5.26,1023.57,19.0,250.75,2.95
fengtai_meo,2018-01-29,-1.85,1021.16,21.46,268.46,2.65
fengtai_meo,2018-01-30,1.38,1021.12,16.29,277.79,3.17
fengtai_meo,2018-01-31,0.21,1021.77,21.81,252.0,1.61
hadian_meo,2017-01-30,-3.14,1024.75,21.62,249913.62,0.96
hadian_meo,2017-01-31,-0.07,1025.28,19.0,41733.71,1.52
hadian_meo,2017-02-01,-3.1,1030.34,34.96,83380.25,1.35
hadian_meo,2017-02-02,-1.32,1022.01,33.21,124971.38,0.92
hadian_meo,2017-02-03,0.95,1015.65,37.33,83347.96,0.91
hadian_meo,2017-02-04,2.43,1013.28,40.46,83384.33,1.1
hadian_meo,2017-02-05,3.38,1019.63,23.92,99.96,1.96
hadian_meo,2017-02-06,0.73,1026.71,29.75,189.5,1.6
hadian_meo,2017-02-07,-0.63,1024.88,57.75,124991.88,1.26
hadian_meo,2017-02-08,-0.78,1025.51,23.0,269.92,3.68
hadian_meo,2017-02-09,-0.78,1022.72,18.58,286.62,3.58
hadian_meo,2017-02-10,-1.34,1023.75,27.0,83482.17,2.03
hadian_meo,2017-02-11,1.59,1021.78,29.67,83326.67,1.35
hadian_meo,2017-02-12,2.55,1021.52,33.12,83347.54,1.32
hadian_meo,2017-02-13,4.61,1027.53,38.04,41736.88,1.35
hadian_meo,2017-02-14,0.35,1024.23,68.21,71.33,1.18
hadian_meo,2017-02-15,3.46,1010.74,53.04,41713.79,1.19
hadian_meo,2017-02-16,3.43,1019.61,25.17,41687.88,2.34
hadian_meo,2017-02-17,1.2,1022.62,27.71,41797.04,2.02
hadian_meo,2017-02-18,4.41,1010.84,36.0,108.38,1.47
hadian_meo,2017-02-19,4.91,1010.92,23.04,28.67,3.21
hadian_meo,2017-02-20,-0.01,1027.23,24.88,41760.92,1.61
hadian_meo,2017-02-21,-1.95,1021.27,72.29,194.96,1.51
hadian_meo,2017-02-22,0.8,1019.99,51.54,241.79,2.06
hadian_meo,2017-02-23,2.59,1021.53,40.71,210.96,1.32
hadian_meo,2017-02-24,4.95,1018.88,33.79,41810.67,1.22
hadian_meo,2017-02-25,7.03,1017.53,33.96,41819.25,1.58
hadian_meo,2017-02-26,6.19,1018.33,43.54,83371.38,1.41
hadian_meo,2017-02-27,9.59,1014.34,29.46,138.38,1.55
hadian_meo,2017-02-28,10.42,1013.45,19.88,235.08,2.57
hadian_meo,2017-03-01,3.55,1019.56,19.08,219.08,2.9
hadian_meo,2017-03-02,6.97,1009.15,29.75,41775.08,1.87
hadian_meo,2017-03-03,7.4,1010.13,35.54,83386.67,1.27
hadian_meo,2017-03-04,7.12,1012.97,32.71,83355.42,1.25
hadian_meo,2017-03-05,4.66,1016.95,28.08,226.92,2.21
hadian_meo,2017-03-06,3.61,1016.29,25.33,64.25,2.43
hadian_meo,2017-03-07,3.37,1016.69,25.04,189.92,2.41
hadian_meo,2017-03-08,6.97,1010.86,22.71,83459.88,1.8
hadian_meo,2017-03-09,8.15,1008.75,35.54,291539.88,1.12
hadian_meo,2017-03-10,11.98,1010.44,28.21,41789.71,1.27
hadian_meo,2017-03-11,13.3,1014.94,18.79,206.42,2.72
hadian_meo,2017-03-12,7.97,1022.14,17.42,218.75,2.5
hadian_meo,2017-03-13,8.52,1020.34,27.0,41779.46,1.35
hadian_meo,2017-03-14,10.26,1020.09,29.75,125.92,1.74
hadian_meo,2017-03-15,8.4,1015.98,41.46,83364.71,1.35
hadian_meo,2017-03-16,10.35,1012.92,42.42,41799.92,1.57
hadian_meo,2017-03-17,9.01,1014.49,61.83,166655.67,1.09
hadian_meo,2017-03-18,12.37,1018.92,49.29,41740.29,1.4
hadian_meo,2017-03-19,12.91,1016.69,52.21,102.88,1.48
hadian_meo,2017-03-20,7.69,1018.91,76.04,41695.67,1.35
hadian_meo,2017-03-21,8.57,1016.61,61.46,125008.21,1.46
hadian_meo,2017-03-22,9.84,1014.82,63.12,41809.46,1.2
hadian_meo,2017-03-23,5.03,1019.48,85.42,41785.25,1.14
hadian_meo,2017-03-24,2.23,1016.57,93.0,333060.88,0.78
hadian_meo,2017-03-25,9.69,1015.15,40.33,242.92,1.88
hadian_meo,2017-03-26,8.44,1015.7,44.42,244.92,2.11
hadian_meo,2017-03-27,9.87,1015.77,36.61,43609.87,1.36
hadian_meo,2017-03-28,10.37,1014.4,56.12,125028.75,1.5
hadian_meo,2017-03-29,13.8,1013.02,51.5,83384.5,1.66
hadian_meo,2017-03-30,12.09,1020.17,39.83,41768.71,1.39
hadian_meo,2017-03-31,11.28,1016.15,38.42,125064.38,1.52
hadian_meo,2017-04-01,14.29,1010.87,33.88,83354.75,1.34
hadian_meo,2017-04-02,14.8,1011.85,38.58,124982.62,1.26
hadian_meo,2017-04-03,18.0,1010.56,47.71,83397.88,1.62
hadian_meo,2017-04-04,16.02,1008.49,55.42,188.96,1.82
hadian_meo,2017-04-05,15.26,1005.66,64.5,166652.71,1.56
hadian_meo,2017-04-06,18.1,1006.69,52.92,144.96,1.47
hadian_meo,2017-04-07,14.85,1007.85,61.38,83353.46,1.05
hadian_meo,2017-04-08,13.41,1014.5,64.12,125019.29,1.37
hadian_meo,2017-04-09,14.02,1012.32,49.0,166654.33,1.68
hadian_meo,2017-04-10,15.05,1004.92,48.08,41793.92,2.01
hadian_meo,2017-04-11,12.96,1010.28,35.25,166612.71,1.64
hadian_meo,2017-04-12,16.08,1007.57,29.21,83391.33,1.36
hadian_meo,2017-04-13,13.87,1001.08,49.08,125005.88,1.35
hadian_meo,2017-04-14,17.7,999.31,49.29,249899.04,1.08
hadian_meo,2017-04-15,22.03,1002.68,32.58,125029.12,1.23
hadian_meo,2017-04-16,18.18,1001.68,59.42,208230.67,0.88
